Date,Altitude,Latitude,Longitude,ETo,Rn,Rs,max_temp,min_temp,mean_temp,max_RH,min_RH,mean_RH,U2,n/N,rainfall
4/24/1961,18.288,38°32',121°46',139.00,,641.00,66.00,41.00,53.50,100.00,24.00,62.00,70.00,0.89,0.01
4/25/1961,18.288,38°32',121°46',176.00,352.10,680.00,72.00,,72.00,100.00,17.00,58.50,114.00,1.00,
4/26/1961,18.288,38°32',121°46',184.00,319.20,690.00,71.00,37.00,54.00,100.00,15.00,57.50,130.00,1.00,
4/27/1961,18.288,38°32',121°46',174.00,317.30,681.00,75.00,41.00,58.00,100.00,13.00,56.50,65.00,1.00,
4/28/1961,18.288,38°32',121°46',187.00,338.70,659.00,80.00,54.00,67.00,85.00,15.00,50.00,148.00,1.00,
4/29/1961,18.288,38°32',121°46',178.00,284.70,585.00,69.00,45.00,57.00,100.00,41.00,70.50,199.00,0.67,
4/30/1961,18.288,38°32',121°46',180.00,346.20,692.00,76.00,47.00,61.50,97.00,22.00,59.50,90.00,1.00,
5/1/1961,18.288,38°32',121°46',157.00,,474.00,72.00,42.00,57.00,100.00,25.00,62.50,131.00,0.54,0.07
5/2/1961,18.288,38°32',121°46',185.00,370.20,774.00,76.00,42.00,59.00,100.00,19.00,59.50,120.00,1.00,
5/3/1961,18.288,38°32',121°46',243.00,373.20,715.00,75.00,50.00,62.50,60.00,18.00,39.00,171.00,1.00,
5/4/1961,18.288,38°32',121°46',200.00,335.70,726.00,72.00,39.00,55.50,95.00,13.00,54.00,203.00,1.00,
5/5/1961,18.288,38°32',121°46',152.00,,600.00,70.00,51.00,60.50,100.00,29.00,64.50,121.00,0.85,5.02
5/6/1961,18.288,38°32',121°46',128.00,,558.00,63.00,39.00,51.00,100.00,38.00,69.00,192.00,0.94,0.01
5/7/1961,18.288,38°32',121°46',144.00,,699.00,71.00,45.00,58.00,100.00,26.00,63.00,56.00,0.89,
5/8/1961,18.288,38°32',121°46',200.00,,712.00,77.00,44.00,60.50,99.00,22.00,60.50,122.00,1.00,
5/9/1961,18.288,38°32',121°46',192.00,325.20,614.00,71.00,48.00,59.50,100.00,41.00,70.50,210.00,0.93,0.01
5/10/1961,18.288,38°32',121°46',194.00,263.80,575.00,68.00,47.00,57.50,100.00,27.00,63.50,196.00,0.95,
5/11/1961,18.288,38°32',121°46',177.00,,689.00,67.00,43.00,55.00,90.00,28.00,59.00,151.00,0.84,
5/12/1961,18.288,38°32',121°46',248.00,389.60,754.00,73.00,48.00,60.50,89.00,20.00,54.50,216.00,1.00,
5/13/1961,18.288,38°32',121°46',246.00,397.10,735.00,81.00,44.00,62.50,100.00,20.00,60.00,125.00,1.00,
5/14/1961,18.288,38°32',121°46',242.00,385.10,728.00,83.00,48.00,65.50,90.00,20.00,55.00,103.00,1.00,
5/15/1961,18.288,38°32',121°46',249.00,448.10,734.00,83.00,51.00,67.00,100.00,20.00,60.00,137.00,1.00,
5/16/1961,18.288,38°32',121°46',225.00,355.20,674.00,79.00,47.00,63.00,100.00,31.00,65.50,187.00,1.00,
5/17/1961,18.288,38°32',121°46',186.00,331.20,632.00,78.00,45.00,61.50,100.00,21.00,60.50,95.00,0.94,
5/18/1961,18.288,38°32',121°46',221.00,383.60,686.00,83.00,54.00,68.50,98.00,21.00,59.50,211.00,0.91,0.01
5/19/1961,18.288,38°32',121°46',196.00,385.10,683.00,67.00,50.00,58.50,100.00,52.00,76.00,309.00,0.87,
5/20/1961,18.288,38°32',121°46',195.00,430.10,674.00,69.00,45.00,57.00,100.00,42.00,71.00,174.00,0.56,
5/21/1961,18.288,38°32',121°46',213.00,397.10,756.00,75.00,48.00,61.50,85.00,34.00,59.50,137.00,1.00,
5/22/1961,18.288,38°32',121°46',221.00,374.70,759.00,70.00,44.00,57.00,100.00,34.00,67.00,148.00,1.00,
5/23/1961,18.288,38°32',121°46',210.00,437.60,762.00,75.00,42.00,58.50,100.00,20.00,60.00,84.00,1.00,
5/24/1961,18.288,38°32',121°46',243.00,,756.00,80.00,45.00,62.50,87.00,23.00,55.00,132.00,1.00,
5/25/1961,18.288,38°32',121°46',270.00,386.60,763.00,78.00,53.00,65.50,100.00,27.00,63.50,210.00,1.00,
5/26/1961,18.288,38°32',121°46',226.00,,760.00,72.00,43.00,57.50,100.00,35.00,67.50,144.00,0.58,
5/27/1961,18.288,38°32',121°46',250.00,400.10,675.00,77.00,53.00,65.00,87.00,27.00,57.00,178.00,0.94,
5/28/1961,18.288,38°32',121°46',225.00,403.10,672.00,71.00,49.00,60.00,100.00,38.00,69.00,195.00,0.74,
5/29/1961,18.288,38°32',121°46',146.00,286.20,445.00,70.00,48.00,59.00,100.00,38.00,69.00,107.00,0.35,0.06
5/30/1961,18.288,38°32',121°46',201.00,278.70,502.00,73.00,45.00,59.00,100.00,34.00,67.00,109.00,0.72,0.04
5/31/1961,18.288,38°32',121°46',191.00,,588.00,75.00,57.00,66.00,100.00,33.00,66.50,108.00,0.41,
6/1/1961,18.288,38°32',121°46',205.00,382.10,682.00,71.00,56.00,64.00,89.00,44.00,67.00,163.00,0.25,
6/2/1961,18.288,38°32',121°46',178.00,343.20,613.00,79.00,53.00,66.00,100.00,38.00,69.00,64.00,0.83,
6/3/1961,18.288,38°32',121°46',238.00,407.60,723.00,81.00,53.00,67.00,100.00,35.00,68.00,138.00,1.00,
6/4/1961,18.288,38°32',121°46',243.00,400.10,766.00,83.00,50.00,66.00,100.00,31.00,66.00,135.00,0.96,
6/5/1961,18.288,38°32',121°46',232.00,393.60,772.00,77.00,51.00,64.00,100.00,33.00,67.00,124.00,0.95,
6/6/1961,18.288,38°32',121°46',216.00,386.60,730.00,79.00,48.00,64.00,100.00,36.00,68.00,248.00,0.98,
6/7/1961,18.288,38°32',121°46',232.00,,780.00,79.00,48.00,64.00,100.00,21.00,61.00,79.00,1.00,
6/8/1961,18.288,38°32',121°46',225.00,383.60,780.00,79.00,49.00,62.00,100.00,31.00,66.00,126.00,0.98,
6/9/1961,18.288,38°32',121°46',254.00,406.10,748.00,85.00,51.00,68.00,100.00,24.00,62.00,114.00,1.00,
6/10/1961,18.288,38°32',121°46',260.00,410.60,736.00,88.00,56.00,72.00,85.00,21.00,53.00,111.00,1.00,
6/11/1961,18.288,38°32',121°46',232.00,314.70,548.00,84.00,52.00,68.00,100.00,27.00,64.00,112.00,1.00,
6/12/1961,18.288,38°32',121°46',257.00,418.10,774.00,89.00,53.00,71.00,100.00,21.00,61.00,75.00,0.69,
6/13/1961,18.288,38°32',121°46',309.00,433.10,768.00,99.00,66.00,82.00,74.00,18.00,46.00,95.00,1.00,
6/14/1961,18.288,38°32',121°46',342.00,466.10,771.00,106.00,67.00,86.00,45.00,13.00,29.00,103.00,1.00,
6/15/1961,18.288,38°32',121°46',322.00,461.60,761.00,110.00,64.00,87.00,80.00,13.00,47.00,94.00,1.00,
6/16/1961,18.288,38°32',121°46',313.00,409.10,732.00,107.00,61.00,84.00,89.00,14.00,52.00,115.00,1.00,
6/17/1961,18.288,38°32',121°46',363.00,419.60,792.00,95.00,51.00,73.00,100.00,15.00,58.00,173.00,1.00,
6/18/1961,18.288,38°32',121°46',277.00,403.10,808.00,89.00,54.00,72.00,100.00,25.00,63.00,103.00,1.00,
6/19/1961,18.288,38°32',121°46',281.00,395.60,784.00,100.00,59.00,80.00,100.00,16.00,58.00,71.00,1.00,
6/20/1961,18.288,38°32',121°46',283.00,424.10,743.00,104.00,60.00,82.00,98.00,18.00,58.00,62.00,1.00,
6/21/1961,18.288,38°32',121°46',311.00,415.10,742.00,106.00,59.00,82.00,84.00,18.00,51.00,123.00,1.00,
6/22/1961,18.288,38°32',121°46',315.00,424.10,737.00,93.00,56.00,74.00,100.00,27.00,64.00,125.00,0.98,
6/23/1961,18.288,38°32',121°46',,422.60,739.00,99.00,64.00,82.00,80.00,28.00,54.00,128.00,1.00,
6/24/1961,18.288,38°32',121°46',535.00,398.60,728.00,106.00,66.00,86.00,78.00,18.00,48.00,127.00,1.00,
6/25/1961,18.288,38°32',121°46',234.00,304.20,506.00,99.00,59.00,79.00,94.00,30.00,62.00,116.00,0.69,
6/26/1961,18.288,38°32',121°46',295.00,421.10,736.00,102.00,56.00,79.00,99.00,24.00,62.00,118.00,1.00,
6/27/1961,18.288,38°32',121°46',348.00,440.60,782.00,92.00,53.00,72.00,100.00,25.00,63.00,213.00,1.00,
6/28/1961,18.288,38°32',121°46',297.00,418.10,798.00,84.00,48.00,66.00,100.00,29.00,65.00,185.00,1.00,
6/29/1961,18.288,38°32',121°46',246.00,410.60,776.00,86.00,56.00,71.00,82.00,23.00,53.00,74.00,1.00,
6/30/1961,18.288,38°32',121°46',370.00,451.10,784.00,93.00,55.00,74.00,57.00,23.00,40.00,180.00,1.00,
7/1/1961,18.288,38°32',121°46',350.00,440.40,770.00,103.00,61.00,82.00,90.00,22.00,56.00,117.00,1.00,
7/2/1961,18.288,38°32',121°46',346.00,400.10,724.00,98.00,60.00,79.00,88.00,26.00,57.00,158.00,0.84,
7/3/1961,18.288,38°32',121°46',312.00,,739.00,90.00,54.00,72.00,94.00,24.00,59.00,282.00,0.72,
7/4/1961,18.288,38°32',121°46',295.00,426.50,786.00,80.00,48.00,64.00,99.00,30.00,64.50,151.00,0.96,
7/5/1961,18.288,38°32',121°46',237.00,409.30,776.00,81.00,49.00,65.00,99.00,29.00,64.00,77.00,0.98,
7/6/1961,18.288,38°32',121°46',243.00,424.50,770.00,85.00,52.00,68.50,99.00,25.00,62.00,81.00,1.00,
7/7/1961,18.288,38°32',121°46',248.00,409.70,775.00,91.00,54.00,72.50,93.00,22.00,57.50,69.00,0.99,
7/8/1961,18.288,38°32',121°46',270.00,422.30,777.00,97.00,55.00,76.00,87.00,17.00,52.00,86.00,1.00,
7/9/1961,18.288,38°32',121°46',304.00,438.60,770.00,100.00,65.00,82.50,59.00,21.00,40.00,86.00,1.00,
7/10/1961,18.288,38°32',121°46',333.00,464.80,739.00,106.00,65.00,85.50,76.00,19.00,47.50,91.00,1.00,
7/11/1961,18.288,38°32',121°46',309.00,461.00,724.00,109.00,66.00,87.50,74.00,20.00,47.00,94.00,1.00,
7/12/1961,18.288,38°32',121°46',282.00,,532.00,100.00,61.00,80.50,95.00,24.00,59.50,145.00,0.84,
7/13/1961,18.288,38°32',121°46',294.00,397.60,724.00,96.00,53.00,74.50,100.00,32.00,66.00,127.00,1.00,
7/14/1961,18.288,38°32',121°46',284.00,369.60,757.00,97.00,55.00,76.00,96.00,17.00,56.50,100.00,1.00,
7/15/1961,18.288,38°32',121°46',297.00,379.40,733.00,98.00,58.00,78.00,89.00,19.00,54.00,124.00,1.00,
7/16/1961,18.288,38°32',121°46',282.00,381.60,726.00,100.00,61.00,80.50,90.00,16.00,53.00,66.00,1.00,
7/17/1961,18.288,38°32',121°46',279.00,411.40,728.00,105.00,63.00,84.00,87.00,16.00,51.50,77.00,1.00,
7/18/1961,18.288,38°32',121°46',299.00,411.20,721.00,105.00,69.00,87.00,62.00,19.00,40.50,93.00,1.00,
7/19/1961,18.288,38°32',121°46',333.00,396.30,727.00,103.00,58.00,80.50,78.00,17.00,47.50,97.00,1.00,
7/20/1961,18.288,38°32',121°46',290.00,344.10,736.00,98.00,57.00,77.50,100.00,23.00,61.50,102.00,1.00,
7/21/1961,18.288,38°32',121°46',272.00,371.50,709.00,97.00,58.00,77.50,,,,118.00,1.00,
7/22/1961,18.288,38°32',121°46',275.00,368.60,709.00,88.00,55.00,71.50,100.00,35.00,67.50,141.00,1.00,
7/23/1961,18.288,38°32',121°46',247.00,365.10,720.00,90.00,54.00,72.00,100.00,32.00,66.00,91.00,1.00,
7/24/1961,18.288,38°32',121°46',278.00,355.80,713.00,92.00,56.00,74.00,90.00,17.00,53.50,136.00,1.00,
7/25/1961,18.288,38°32',121°46',264.00,361.20,695.00,95.00,55.00,75.00,99.00,19.00,59.00,113.00,1.00,
7/26/1961,18.288,38°32',121°46',269.00,368.80,721.00,91.00,53.00,72.00,99.00,24.00,61.50,109.00,1.00,
7/27/1961,18.288,38°32',121°46',264.00,375.20,723.00,98.00,52.00,75.00,99.00,12.00,55.50,100.00,1.00,
7/28/1961,18.288,38°32',121°46',278.00,357.70,733.00,98.00,55.00,76.50,98.00,9.00,53.50,111.00,1.00,
7/29/1961,18.288,38°32',121°46',265.00,345.80,755.00,85.00,50.00,67.50,100.00,28.00,64.00,173.00,1.00,
7/30/1961,18.288,38°32',121°46',233.00,341.50,749.00,81.00,50.00,65.50,100.00,31.00,65.50,145.00,1.00,
7/31/1961,18.288,38°32',121°46',216.00,344.80,695.00,84.00,50.00,67.00,100.00,33.00,66.50,101.00,1.00,
8/1/1961,18.288,38°32',121°46',231.00,356.10,726.00,89.00,51.00,70.00,100.00,23.00,61.50,85.00,1.00,
8/2/1961,18.288,38°32',121°46',233.00,349.80,698.00,93.00,57.00,75.00,100.00,21.00,60.50,86.00,0.99,
8/3/1961,18.288,38°32',121°46',272.00,370.00,676.00,101.00,66.00,83.50,76.00,17.00,46.50,130.00,1.00,
8/4/1961,18.288,38°32',121°46',257.00,344.60,551.00,94.00,67.00,80.50,77.00,33.00,55.00,172.00,0.75,
8/5/1961,18.288,38°32',121°46',260.00,381.40,648.00,100.00,74.00,87.00,59.00,27.00,43.00,114.00,1.00,
8/6/1961,18.288,38°32',121°46',184.00,265.10,436.00,96.00,68.00,82.00,75.00,30.00,52.50,54.00,0.51,
8/7/1961,18.288,38°32',121°46',261.00,356.30,633.00,99.00,64.00,81.50,96.00,28.00,62.00,96.00,0.99,
8/8/1961,18.288,38°32',121°46',233.00,357.20,648.00,98.00,65.00,81.50,91.00,32.00,61.50,64.00,1.00,
8/9/1961,18.288,38°32',121°46',251.00,347.50,656.00,100.00,56.00,78.00,94.00,24.00,59.00,120.00,1.00,
8/10/1961,18.288,38°32',121°46',117.00,,633.00,87.00,60.00,73.50,100.00,29.00,64.50,132.00,0.70,
8/11/1961,18.288,38°32',121°46',164.00,253.50,509.00,92.00,62.00,77.00,93.00,33.00,63.00,84.00,0.53,
8/12/1961,18.288,38°32',121°46',208.00,298.50,653.00,94.00,56.00,75.00,100.00,31.00,65.50,137.00,1.00,
8/13/1961,18.288,38°32',121°46',192.00,294.90,698.00,87.00,51.00,69.00,100.00,30.00,65.00,138.00,1.00,
8/14/1961,18.288,38°32',121°46',170.00,284.50,693.00,88.00,51.00,69.50,100.00,22.00,61.00,120.00,1.00,
8/15/1961,18.288,38°32',121°46',157.00,283.80,668.00,90.00,55.00,72.50,100.00,19.00,59.50,104.00,1.00,
8/16/1961,18.288,38°32',121°46',150.00,267.00,696.00,88.00,45.00,66.50,100.00,12.00,56.00,137.00,1.00,
8/17/1961,18.288,38°32',121°46',125.00,237.80,554.00,89.00,65.00,77.00,64.00,13.00,38.50,60.00,0.69,
8/18/1961,18.288,38°32',121°46',212.00,325.00,673.00,79.00,63.00,71.00,,,,55.00,1.00,
8/19/1961,18.288,38°32',121°46',44.00,-0.20,128.00,79.00,62.00,70.50,89.00,48.00,51.50,127.00,0.07,0.03
8/20/1961,18.288,38°32',121°46',240.00,324.40,650.00,99.00,62.00,80.50,81.00,22.00,61.50,117.00,1.00,
8/21/1961,18.288,38°32',121°46',236.00,,606.00,103.00,54.00,78.50,100.00,23.00,61.50,150.00,0.94,
8/22/1961,18.288,38°32',121°46',219.00,,647.00,89.00,54.00,71.50,100.00,24.00,61.00,106.00,1.00,
8/23/1961,18.288,38°32',121°46',221.00,290.60,634.00,90.00,56.00,73.00,99.00,23.00,59.00,120.00,0.98,
8/24/1961,18.288,38°32',121°46',220.00,250.70,599.00,90.00,56.00,73.00,100.00,18.00,59.50,151.00,1.00,
8/25/1961,18.288,38°32',121°46',223.00,269.30,661.00,86.00,52.00,69.00,95.00,24.00,64.50,170.00,1.00,
8/26/1961,18.288,38°32',121°46',157.00,230.70,504.00,83.00,55.00,69.00,100.00,29.00,64.50,85.00,0.93,
8/27/1961,18.288,38°32',121°46',,240.30,534.00,85.00,58.00,71.50,100.00,28.00,61.50,90.00,0.92,
8/28/1961,18.288,38°32',121°46',378.00,,615.00,88.00,55.00,71.50,100.00,23.00,63.00,117.00,1.00,
8/29/1961,18.288,38°32',121°46',205.00,361.70,596.00,88.00,56.00,72.00,100.00,26.00,64.50,99.00,1.00,
8/30/1961,18.288,38°32',121°46',207.00,343.40,590.00,89.00,56.00,72.50,100.00,29.00,63.50,128.00,1.00,
8/31/1961,18.288,38°32',121°46',221.00,320.90,599.00,89.00,57.00,73.00,100.00,27.00,63.50,100.00,1.00,
9/1/1961,18.288,38°32',121°46',232.00,289.90,604.00,92.00,60.00,76.00,69.00,22.00,45.50,213.00,1.00,
9/2/1961,18.288,38°32',121°46',350.00,242.70,608.00,83.00,64.00,73.50,37.00,19.00,28.00,431.00,1.00,
9/3/1961,18.288,38°32',121°46',257.00,276.00,585.00,89.00,51.00,70.00,63.00,17.00,40.00,140.00,1.00,
9/4/1961,18.288,38°32',121°46',177.00,269.80,544.00,93.00,55.00,74.00,65.00,15.00,40.00,56.00,1.00,
9/5/1961,18.288,38°32',121°46',188.00,259.00,526.00,95.00,53.00,74.00,92.00,7.00,49.50,75.00,0.95,
9/6/1961,18.288,38°32',121°46',205.00,253.10,651.00,88.00,48.00,68.00,100.00,19.00,59.50,176.00,1.00,
9/7/1961,18.288,38°32',121°46',155.00,237.30,556.00,80.00,49.00,64.50,99.00,25.00,62.00,73.00,1.00,
9/8/1961,18.288,38°32',121°46',189.00,263.60,573.00,85.00,49.00,67.00,100.00,18.00,59.00,135.00,1.00,
9/9/1961,18.288,38°32',121°46',180.00,258.60,571.00,88.00,52.00,70.00,94.00,14.00,54.00,103.00,1.00,
9/10/1961,18.288,38°32',121°46',182.00,252.60,572.00,92.00,50.00,71.00,91.00,11.00,51.00,68.00,1.00,
9/11/1961,18.288,38°32',121°46',175.00,272.30,574.00,95.00,49.00,72.00,89.00,12.00,50.50,51.00,1.00,
9/12/1961,18.288,38°32',121°46',200.00,270.50,564.00,90.00,50.00,70.00,100.00,18.00,59.00,114.00,1.00,
9/13/1961,18.288,38°32',121°46',178.00,,561.00,78.00,44.00,61.00,100.00,33.00,66.50,189.00,1.00,
9/14/1961,18.288,38°32',121°46',151.00,241.20,560.00,79.00,55.00,67.00,100.00,28.00,64.00,98.00,1.00,
9/15/1961,18.288,38°32',121°46',182.00,264.20,565.00,82.00,55.00,68.50,98.00,30.00,64.00,131.00,1.00,
9/16/1961,18.288,38°32',121°46',45.00,86.60,245.00,67.00,48.00,57.50,100.00,52.00,76.00,106.00,0.51,0.13
9/17/1961,18.288,38°32',121°46',105.00,216.10,437.00,73.00,47.00,60.00,100.00,35.00,67.50,45.00,0.61,
9/18/1961,18.288,38°32',121°46',166.00,277.90,581.00,80.00,53.00,66.50,99.00,24.00,61.50,93.00,1.00,
9/19/1961,18.288,38°32',121°46',203.00,271.80,555.00,83.00,54.00,68.50,93.00,20.00,56.50,139.00,1.00,
9/20/1961,18.288,38°32',121°46',178.00,241.10,532.00,80.00,52.00,66.00,100.00,31.00,65.50,154.00,1.00,
9/21/1961,18.288,38°32',121°46',115.00,176.00,411.00,76.00,50.00,63.00,100.00,39.00,69.50,109.00,0.67,
9/22/1961,18.288,38°32',121°46',123.00,213.10,505.00,76.00,47.00,61.50,100.00,36.00,68.00,84.00,1.00,
9/23/1961,18.288,38°32',121°46',130.00,217.30,502.00,81.00,46.00,63.50,100.00,28.00,64.00,67.00,1.00,
9/24/1961,18.288,38°32',121°46',148.00,229.00,538.00,82.00,49.00,65.50,67.00,16.00,41.50,59.00,1.00,
9/25/1961,18.288,38°32',121°46',146.00,238.90,518.00,89.00,49.00,69.00,73.00,17.00,45.00,57.00,,
9/26/1961,18.288,38°32',121°46',159.00,242.50,510.00,88.00,50.00,69.00,66.00,20.00,43.00,72.00,1.00,
9/27/1961,18.288,38°32',121°46',133.00,189.00,378.00,90.00,60.00,75.00,71.00,21.00,46.00,109.00,0.66,
9/28/1961,18.288,38°32',121°46',146.00,163.50,443.00,87.00,47.00,67.00,100.00,25.00,62.50,134.00,0.97,
9/29/1961,18.288,38°32',121°46',137.00,207.20,491.00,81.00,42.00,61.50,56.00,16.00,36.00,127.00,1.00,
9/30/1961,18.288,38°32',121°46',136.00,215.90,495.00,85.00,48.00,66.50,,,,85.00,1.00,
10/1/1961,18.288,38°32',121°46',129.00,215.90,492.00,88.00,48.00,68.00,80.00,20.00,50.00,46.00,1.00,
10/2/1961,18.288,38°32',121°46',124.00,200.30,481.00,92.00,52.00,72.00,77.00,15.00,46.00,46.00,1.00,
10/3/1961,18.288,38°32',121°46',125.00,190.40,412.00,93.00,49.00,71.00,84.00,17.00,50.50,44.00,1.00,
10/4/1961,18.288,38°32',121°46',149.00,,444.00,90.00,45.00,67.50,100.00,20.00,60.00,61.00,1.00,
10/5/1961,18.288,38°32',121°46',128.00,,471.00,87.00,45.00,66.00,100.00,19.00,59.50,67.00,1.00,
10/6/1961,18.288,38°32',121°46',132.00,,450.00,80.00,47.00,63.50,99.00,25.00,62.00,194.00,1.00,
10/7/1961,18.288,38°32',121°46',220.00,128.90,481.00,70.00,51.00,60.50,34.00,13.00,23.50,,1.00,
10/8/1961,18.288,38°32',121°46',197.00,135.50,483.00,70.00,52.00,61.00,28.00,15.00,21.50,755.00,1.00,
10/9/1961,18.288,38°32',121°46',,136.40,467.00,75.00,51.00,63.00,95.00,12.00,53.50,176.00,1.00,
10/10/1961,18.288,38°32',121°46',269.00,154.70,447.00,70.00,54.00,62.00,100.00,40.00,70.00,163.00,0.96,0.01
10/11/1961,18.288,38°32',121°46',64.00,69.40,206.00,76.00,47.00,61.50,100.00,54.00,77.00,131.00,0.80,0.01
10/12/1961,18.288,38°32',121°46',126.00,200.90,418.00,79.00,48.00,63.50,99.00,26.00,62.50,167.00,0.76,
10/13/1961,18.288,38°32',121°46',115.00,195.60,424.00,85.00,52.00,68.50,94.00,22.00,58.00,58.00,1.00,
10/14/1961,18.288,38°32',121°46',113.00,182.40,416.00,89.00,56.00,72.50,64.00,22.00,43.00,53.00,1.00,
10/15/1961,18.288,38°32',121°46',133.00,184.40,407.00,93.00,56.00,74.50,60.00,18.00,39.00,66.00,1.00,
10/16/1961,18.288,38°32',121°46',121.00,171.70,402.00,95.00,56.00,75.50,61.00,21.00,41.00,53.00,1.00,
10/17/1961,18.288,38°32',121°46',130.00,184.20,422.00,89.00,50.00,69.50,66.00,21.00,43.50,70.00,1.00,
10/18/1961,18.288,38°32',121°46',115.00,139.40,396.00,89.00,50.00,69.50,99.00,21.00,60.00,137.00,1.00,
10/19/1961,18.288,38°32',121°46',117.00,,383.00,70.00,52.00,61.00,94.00,42.00,68.00,169.00,0.96,0.01
10/20/1961,18.288,38°32',121°46',57.00,-17.10,81.00,60.00,36.00,48.00,98.00,43.00,70.50,165.00,0.07,0.01
10/21/1961,18.288,38°32',121°46',98.00,131.20,423.00,67.00,38.00,52.50,77.00,26.00,51.50,124.00,1.00,
10/22/1961,18.288,38°32',121°46',111.00,133.00,421.00,68.00,31.00,49.50,92.00,23.00,57.50,74.00,1.00,
10/23/1961,18.288,38°32',121°46',90.00,140.20,389.00,69.00,46.00,57.50,77.00,22.00,49.50,58.00,1.00,
10/24/1961,18.288,38°32',121°46',108.00,154.60,403.00,73.00,41.00,57.00,85.00,22.00,53.50,92.00,1.00,
10/25/1961,18.288,38°32',121°46',79.00,91.80,260.00,70.00,53.00,61.50,100.00,50.00,75.00,109.00,0.87,
10/26/1961,18.288,38°32',121°46',36.00,46.00,203.00,67.00,47.00,57.00,100.00,69.00,84.50,104.00,0.96,0.02
10/27/1961,18.288,38°32',121°46',58.00,66.00,221.00,64.00,38.00,51.00,100.00,22.00,61.00,204.00,0.04,0.02
10/28/1961,18.288,38°32',121°46',114.00,77.30,349.00,64.00,43.00,53.50,46.00,,46.00,371.00,0.99,
10/29/1961,18.288,38°32',121°46',128.00,65.40,380.00,66.00,39.00,52.50,46.00,13.00,29.50,257.00,1.00,
10/30/1961,18.288,38°32',121°46',108.00,79.70,366.00,70.00,40.00,55.00,46.00,16.00,31.00,168.00,1.00,
10/31/1961,18.288,38°32',121°46',82.00,75.60,361.00,74.00,40.00,57.00,97.00,,97.00,144.00,1.00,
11/1/1961,18.288,38°32',121°46',39.00,32.70,179.00,58.00,39.00,48.50,100.00,54.00,77.00,87.00,0.27,
11/2/1961,18.288,38°32',121°46',59.00,74.10,336.00,66.00,39.00,52.50,100.00,33.00,66.50,89.00,0.95,
11/3/1961,18.288,38°32',121°46',36.00,67.40,247.00,62.00,40.00,51.00,98.00,42.00,70.00,38.00,0.79,
11/4/1961,18.288,38°32',121°46',96.00,80.10,337.00,77.00,40.00,58.50,34.00,5.00,19.50,243.00,1.00,
11/5/1961,18.288,38°32',121°46',99.00,73.20,360.00,75.00,31.00,53.00,38.00,7.00,22.50,91.00,1.00,
11/6/1961,18.288,38°32',121°46',58.00,82.70,333.00,77.00,32.00,54.50,42.00,10.00,26.00,31.00,1.00,
11/7/1961,18.288,38°32',121°46',55.00,75.90,304.00,73.00,32.00,52.50,50.00,18.00,34.00,332.00,1.00,
11/8/1961,18.288,38°32',121°46',65.00,80.10,298.00,73.00,37.00,55.00,62.00,20.00,41.00,56.00,0.99,
11/9/1961,18.288,38°32',121°46',54.00,51.70,292.00,73.00,46.00,59.50,91.00,21.00,56.00,95.00,1.00,
11/10/1961,18.288,38°32',121°46',48.00,11.40,210.00,65.00,40.00,52.50,77.00,37.00,57.00,121.00,0.85,
11/11/1961,18.288,38°32',121°46',91.00,47.50,326.00,60.00,47.00,53.50,32.00,17.00,24.50,360.00,1.00,
11/12/1961,18.288,38°32',121°46',120.00,11.80,324.00,70.00,51.00,60.50,23.00,13.00,18.00,411.00,1.00,
11/13/1961,18.288,38°32',121°46',94.00,32.80,326.00,75.00,32.00,53.50,63.00,14.00,38.50,141.00,1.00,
11/14/1961,18.288,38°32',121°46',58.00,79.70,304.00,70.00,31.00,50.50,74.00,25.00,49.50,54.00,1.00,
11/15/1961,18.288,38°32',121°46',116.00,29.10,288.00,64.00,44.00,54.00,28.00,20.00,24.00,394.00,1.00,
11/16/1961,18.288,38°32',121°46',109.00,,320.00,60.00,25.00,42.50,57.00,20.00,38.50,187.00,1.00,
11/17/1961,18.288,38°32',121°46',45.00,34.90,318.00,60.00,32.00,46.00,63.00,19.00,41.00,4.00,1.00,
11/18/1961,18.288,38°32',121°46',41.00,59.50,257.00,59.00,31.00,45.00,55.00,28.00,41.50,6.00,0.79,
11/19/1961,18.288,38°32',121°46',22.00,3.90,92.00,47.00,37.00,42.00,100.00,44.00,72.00,132.00,0.02,0.76
11/20/1961,18.288,38°32',121°46',48.00,72.10,258.00,55.00,32.00,43.50,100.00,35.00,67.50,22.00,0.63,
11/21/1961,18.288,38°32',121°46',48.00,81.20,304.00,58.00,46.00,52.00,100.00,25.00,62.50,30.00,1.00,0.02
11/22/1961,18.288,38°32',121°46',27.00,22.80,104.00,57.00,34.00,45.50,100.00,75.00,87.50,140.00,0.00,0.01
11/23/1961,18.288,38°32',121°46',44.00,57.40,217.00,60.00,46.00,53.00,100.00,54.00,77.00,113.00,0.72,
11/24/1961,18.288,38°32',121°46',38.00,10.50,119.00,60.00,53.00,56.50,87.00,56.00,71.50,186.00,0.15,0.01
11/25/1961,18.288,38°32',121°46',10.00,-18.90,51.00,55.00,50.00,52.50,100.00,83.00,91.50,121.00,0.00,0.56
11/26/1961,18.288,38°32',121°46',42.00,55.20,175.00,58.00,37.00,47.50,100.00,48.00,74.00,71.00,0.15,0.02
11/27/1961,18.288,38°32',121°46',44.00,,282.00,58.00,34.00,46.00,100.00,46.00,73.00,49.00,0.99,
